vehicle_id,city_mpg_ft1,city_electricity_consumption,highway_mpg_ft1,highway_electricity_consumption,unadjusted_city_mpg_ft1,unadjusted_highway_mpg_ft1,combined_mpg_ft1,combined_electricity_consumption,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_ft1,tailpipe_co2_in_grams_mile_ft1,fuel_economy_score,my_mpg_data
27926,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26843,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
26844,6.37716,0.0,9.353168,0.0,7.652592,12.75432,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,Y
27927,7.227448000000001,0.0,9.353168,0.0,8.928024,13.179464,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27928,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26841,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27925,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27369,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27373,5.526872,0.0,6.802304,0.0,6.802304,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27370,6.37716,0.0,8.077736,0.0,7.652592,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27374,5.952016,0.0,7.652592,0.0,7.227448000000001,10.6286,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27377,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
28326,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28329,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
28330,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27371,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27375,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,9.778312,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28327,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,9.778312,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27372,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27376,6.37716,0.0,7.227448000000001,0.0,7.652592,10.203456,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27378,7.652592,0.0,9.353168,0.0,9.778312,12.75432,8.502880000000001,0.0,1657.5,-2550.0,19.10925,-1.0,509.0,-1.0,N
27379,7.652592,0.0,8.502880000000001,0.0,9.778312,11.904032,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
28328,5.952016,0.0,7.652592,0.0,7.227448000000001,10.6286,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28331,7.652592,0.0,9.353168,0.0,9.778312,12.75432,8.502880000000001,0.0,1657.5,-2550.0,19.10925,-1.0,509.0,-1.0,N
29622,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
29623,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,9.778312,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27568,5.1017280000000005,0.0,6.37716,0.0,6.37716,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27569,4.676584,0.0,6.37716,0.0,5.952016,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27570,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28440,4.676584,0.0,6.37716,0.0,5.952016,8.502880000000001,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28441,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1912.5,-3825.0,22.48147059,-1.0,598.8235294,-1.0,N
27380,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27382,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27384,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
28332,4.676584,0.0,6.37716,0.0,5.952016,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28333,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27383,5.1017280000000005,0.0,6.37716,0.0,6.37716,8.502880000000001,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27385,7.652592,0.0,9.353168,0.0,9.778312,12.75432,8.502880000000001,0.0,1657.5,-2550.0,19.10925,-1.0,509.0,-1.0,N
27386,7.227448000000001,0.0,8.077736,0.0,8.928024,11.053744,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28334,7.652592,0.0,9.353168,0.0,9.353168,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27381,5.526872,0.0,6.37716,0.0,6.802304,8.928024,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27363,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27365,5.952016,0.0,7.652592,0.0,7.227448000000001,10.6286,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27367,7.652592,0.0,10.203456,0.0,9.353168,14.454896000000002,8.502880000000001,0.0,1657.5,-2550.0,19.10925,-1.0,509.0,-1.0,N
28323,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28324,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27364,6.37716,0.0,9.353168,0.0,8.077736,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27366,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27368,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28325,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27536,5.526872,0.0,6.802304,0.0,6.802304,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27539,4.676584,0.0,6.37716,0.0,5.952016,8.502880000000001,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27537,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27540,5.1017280000000005,0.0,6.37716,0.0,6.37716,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27541,4.676584,0.0,6.37716,0.0,5.952016,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27542,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28417,4.676584,0.0,6.37716,0.0,5.952016,8.502880000000001,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28418,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1912.5,-3825.0,22.48147059,-1.0,598.8235294,-1.0,N
27538,5.526872,0.0,6.37716,0.0,6.802304,8.928024,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27543,7.227448000000001,0.0,8.502880000000001,0.0,8.928024,11.478888,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28419,7.652592,0.0,8.502880000000001,0.0,9.353168,11.904032,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27544,4.2514400000000006,0.0,5.1017280000000005,0.0,5.1017280000000005,7.227448000000001,4.676584,0.0,2720.0,-7862.5,29.96454545,-1.0,807.9090909,-1.0,N
28420,4.2514400000000006,0.0,5.1017280000000005,0.0,5.1017280000000005,7.227448000000001,4.676584,0.0,2720.0,-7862.5,29.96454545,-1.0,807.9090909,-1.0,N
27623,5.1017280000000005,0.0,6.802304,0.0,6.37716,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27625,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28477,4.676584,0.0,6.37716,0.0,5.526872,8.928024,5.1017280000000005,0.0,2465.0,-6587.5,27.4675,-1.0,740.5833333,-1.0,N
28478,6.37716,0.0,8.077736,0.0,7.652592,11.053744,6.802304,0.0,2040.0,-4462.5,23.8865625,-1.0,636.25,-1.0,N
27624,5.1017280000000005,0.0,6.802304,0.0,6.37716,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27438,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27441,5.526872,0.0,6.802304,0.0,6.802304,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27444,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
28361,4.676584,0.0,6.37716,0.0,5.952016,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28362,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1912.5,-3825.0,22.48147059,-1.0,598.8235294,-1.0,N
27439,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27440,5.526872,0.0,6.802304,0.0,6.802304,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27442,4.676584,0.0,6.37716,0.0,5.952016,8.928024,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27443,5.1017280000000005,0.0,6.802304,0.0,6.37716,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27445,7.227448000000001,0.0,8.502880000000001,0.0,8.928024,11.478888,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
27446,7.227448000000001,0.0,7.652592,0.0,8.928024,10.6286,7.227448000000001,0.0,1912.5,-3825.0,22.48147059,-1.0,598.8235294,-1.0,N
28363,7.227448000000001,0.0,8.502880000000001,0.0,8.928024,11.904032,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
27626,4.676584,0.0,5.952016,0.0,5.526872,8.077736,5.1017280000000005,0.0,2465.0,-6587.5,27.4675,-1.0,740.5833333,-1.0,N
27628,6.37716,0.0,8.502880000000001,0.0,7.652592,11.478888,6.802304,0.0,2040.0,-4462.5,23.8865625,-1.0,636.25,-1.0,N
28479,4.676584,0.0,5.952016,0.0,5.526872,8.077736,5.1017280000000005,0.0,2465.0,-6587.5,27.4675,-1.0,740.5833333,-1.0,N
28480,6.37716,0.0,8.502880000000001,0.0,7.652592,11.478888,6.802304,0.0,2040.0,-4462.5,23.8865625,-1.0,636.25,-1.0,N
27627,4.2514400000000006,0.0,5.1017280000000005,0.0,5.1017280000000005,7.227448000000001,4.676584,0.0,2720.0,-7862.5,29.96454545,-1.0,807.9090909,-1.0,N
27447,4.676584,0.0,6.37716,0.0,5.526872,8.502880000000001,5.1017280000000005,0.0,2465.0,-6587.5,27.4675,-1.0,740.5833333,-1.0,N
27449,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
27448,4.676584,0.0,5.526872,0.0,5.526872,7.652592,5.1017280000000005,0.0,2465.0,-6587.5,27.4675,-1.0,740.5833333,-1.0,N
27450,7.227448000000001,0.0,8.502880000000001,0.0,8.928024,11.478888,7.652592,0.0,1827.5,-3400.0,21.2325,-1.0,565.5555556,-1.0,N
27451,6.802304,0.0,7.652592,0.0,8.502880000000001,10.6286,7.227448000000001,0.0,1912.5,-3825.0,22.48147059,-1.0,598.8235294,-1.0,N
27678,5.526872,0.0,5.526872,0.0,6.802304,7.652592,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28517,5.526872,0.0,6.37716,0.0,6.802304,8.502880000000001,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27677,6.37716,0.0,6.802304,0.0,7.652592,9.353168,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27679,5.526872,0.0,5.952016,0.0,6.802304,8.077736,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28442,8.077736,0.0,10.203456,0.0,10.203456,14.029752,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27573,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28445,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27571,8.077736,0.0,10.6286,0.0,10.203456,14.88004,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27574,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28443,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
28446,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27572,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
27575,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28444,8.502880000000001,0.0,11.478888,0.0,10.6286,16.155472,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
28447,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28250,7.652592,0.0,10.203456,0.0,9.778312,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27244,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27249,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28255,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27242,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
27245,8.077736,0.0,10.6286,0.0,10.203456,14.88004,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27247,11.053744,0.0,13.179464,0.0,14.029752,18.281192,11.904032,0.0,1190.0,-212.5,13.64946429,-1.0,363.5714286,-1.0,N
27250,6.802304,0.0,8.928024,0.0,8.502880000000001,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28251,8.928024,0.0,11.053744,0.0,11.053744,15.730328,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
28253,11.053744,0.0,13.179464,0.0,14.029752,18.281192,11.904032,0.0,1190.0,-212.5,13.64946429,-1.0,363.5714286,-1.0,N
28256,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27243,9.778312,0.0,13.179464,0.0,12.329176,18.281192,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
27246,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
27248,11.053744,0.0,13.604608,0.0,14.454896000000002,19.13148,12.329176,0.0,1147.5,0.0,13.1787931,-1.0,351.0344828,-1.0,N
27251,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28252,8.502880000000001,0.0,11.478888,0.0,10.6286,16.155472,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
28254,11.053744,0.0,13.179464,0.0,14.454896000000002,18.706336,11.904032,0.0,1190.0,-212.5,13.64946429,-1.0,363.5714286,-1.0,N
28257,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27576,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27577,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27631,6.37716,0.0,9.353168,0.0,8.077736,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28483,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27629,7.652592,0.0,10.203456,0.0,9.778312,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27632,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28481,7.652592,0.0,9.778312,0.0,9.353168,13.604608,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28484,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27630,7.652592,0.0,9.778312,0.0,9.353168,13.604608,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27633,6.37716,0.0,9.353168,0.0,7.652592,12.75432,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28482,7.227448000000001,0.0,10.203456,0.0,8.928024,14.454896000000002,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28485,6.37716,0.0,9.353168,0.0,7.652592,12.75432,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27454,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28366,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27452,7.652592,0.0,9.778312,0.0,9.778312,13.604608,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27455,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28364,7.652592,0.0,9.778312,0.0,9.353168,13.604608,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28367,6.37716,0.0,8.928024,0.0,8.077736,12.329176,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27453,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27456,6.37716,0.0,9.353168,0.0,8.077736,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28365,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28368,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27499,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27503,5.526872,0.0,6.802304,0.0,6.802304,9.353168,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27500,5.952016,0.0,7.652592,0.0,7.227448000000001,10.6286,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27504,5.526872,0.0,7.652592,0.0,6.802304,10.6286,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27507,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
28395,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28398,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
28399,7.227448000000001,0.0,9.353168,0.0,8.928024,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27501,6.37716,0.0,7.227448000000001,0.0,7.652592,10.203456,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27505,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,9.778312,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28396,5.952016,0.0,6.802304,0.0,7.227448000000001,9.353168,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27502,6.37716,0.0,8.077736,0.0,7.652592,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27506,6.37716,0.0,7.227448000000001,0.0,7.652592,10.203456,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27508,7.652592,0.0,9.353168,0.0,9.778312,12.75432,8.502880000000001,0.0,1657.5,-2550.0,19.10925,-1.0,509.0,-1.0,N
28397,5.952016,0.0,7.227448000000001,0.0,7.227448000000001,10.203456,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28400,7.652592,0.0,9.353168,0.0,9.353168,12.75432,8.077736,0.0,1742.5,-2975.0,20.115,-1.0,535.7894737,-1.0,N
27509,5.526872,0.0,7.227448000000001,0.0,6.802304,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27510,5.526872,0.0,6.37716,0.0,6.802304,8.928024,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
27578,11.478888,0.0,11.478888,0.0,14.88004,16.155472,11.478888,0.0,1232.5,-425.0,14.155,-1.0,377.037037,-1.0,N
27579,13.179464,0.0,13.604608,0.0,17.005760000000002,19.13148,13.179464,0.0,1062.5,425.0,12.32854839,-1.0,328.3870968,-1.0,N
26682,9.778312,0.0,12.329176,0.0,12.329176,17.430904,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
27792,9.353168,0.0,11.904032,0.0,11.904032,16.580616,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
26683,10.6286,0.0,13.604608,0.0,13.604608,19.13148,11.904032,0.0,1062.5,425.0,11.77178571,-1.0,317.3928571,-1.0,N
27793,9.778312,0.0,12.75432,0.0,12.75432,17.856048,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
26685,9.778312,0.0,11.053744,0.0,12.75432,15.730328,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
27795,9.778312,0.0,11.478888,0.0,12.75432,16.155472,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
26684,13.604608,0.0,16.580616,0.0,17.856048,23.38292,14.88004,0.0,850.0,1487.5,9.417428571,-1.0,253.9142857,-1.0,N
27794,13.179464,0.0,15.730328,0.0,17.005760000000002,22.532632,14.029752,0.0,892.5,1275.0,9.988181818,-1.0,269.3030303,-1.0,N
26686,11.478888,0.0,13.604608,0.0,14.88004,19.13148,12.329176,0.0,1020.0,637.5,11.36586207,-1.0,306.4482759,-1.0,N
27796,11.053744,0.0,14.029752,0.0,14.454896000000002,19.556624,12.329176,0.0,1020.0,637.5,11.36586207,-1.0,306.4482759,-1.0,N
26573,10.6286,0.0,12.75432,0.0,13.604608,17.856048,11.478888,0.0,1105.0,212.5,12.20777778,-1.0,329.1481481,-1.0,N
27693,10.203456,0.0,12.329176,0.0,13.179464,17.430904,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
26572,16.155472,0.0,19.981768,0.0,21.682344,28.484648,17.430904,0.0,722.5,2125.0,8.039268293,-1.0,216.7560976,-1.0,N
26574,11.904032,0.0,14.88004,0.0,15.305184,20.832056,12.75432,0.0,977.5,850.0,10.987,-1.0,296.2333333,-1.0,N
